global_step,episode,type,actor_loss,critic_loss,reward,avg_recent_reward,fell,seq_len,note,time
1091,141,update,0.10866429656744003,0.004576052539050579,-3.8133797645568848,-3.8305230140686035,False,35,Qμ=-0.105 Rμ=-0.102 Qrng=0.626; buffer=175,2025-08-25T06:15:28
1092,146,update,0.10039955377578735,0.04549137130379677,-3.888139009475708,-3.9269662380218504,False,35,Qμ=-0.093 Rμ=-0.114 Qrng=1.279; buffer=175,2025-08-25T06:15:29
1093,151,update,0.09597665816545486,0.19421830028295517,-3.8580994606018066,-3.930449295043945,False,35,Qμ=-0.091 Rμ=-0.105 Qrng=0.083; buffer=175,2025-08-25T06:15:30
1094,57,update,0.09155183285474777,0.03772788867354393,-0.07832607626914978,-0.18905832320451738,False,35,Qμ=-0.089 Rμ=-0.080 Qrng=0.629; buffer=175,2025-08-25T06:15:45
1095,62,update,0.1110832691192627,0.1691504269838333,-1.0736238956451416,-0.6669242531061172,False,35,Qμ=-0.110 Rμ=-0.094 Qrng=0.330; buffer=175,2025-08-25T06:15:46
1096,67,update,0.13163742423057556,0.031508964486420155,-2.0487542152404785,-1.6599977970123292,False,35,Qμ=-0.130 Rμ=-0.063 Qrng=0.706; buffer=175,2025-08-25T06:15:47
1097,72,update,0.1232820376753807,0.00810202769935131,-3.0414328575134277,-2.6805811882019044,False,35,Qμ=-0.121 Rμ=-0.092 Qrng=0.300; buffer=175,2025-08-25T06:15:48
1098,77,update,0.11513584107160568,0.14641892164945602,-3.8119890689849854,-3.5897433757781982,False,35,Qμ=-0.112 Rμ=-0.094 Qrng=0.782; buffer=175,2025-08-25T06:15:49
1099,82,update,0.1117759644985199,0.031980215571820736,-3.859100103378296,-3.9328094482421876,False,35,Qμ=-0.108 Rμ=-0.104 Qrng=0.535; buffer=175,2025-08-25T06:15:50
1100,87,update,0.1334068328142166,0.012359436135739088,-4.078372001647949,-3.8806057453155516,False,35,Qμ=-0.132 Rμ=-0.101 Qrng=0.468; buffer=175,2025-08-25T06:15:51
1101,92,update,0.12653304636478424,0.08462411537766457,-3.8907551765441895,-4.118036413192749,False,35,Qμ=-0.123 Rμ=-0.120 Qrng=1.062; buffer=175,2025-08-25T06:15:52
1102,97,update,0.13475824892520905,0.10797200724482536,-4.004135608673096,-3.9892626285552977,False,35,Qμ=-0.133 Rμ=-0.107 Qrng=0.103; buffer=175,2025-08-25T06:15:53
1103,102,update,0.11210579425096512,0.07637360692024231,-4.3293867111206055,-4.149683427810669,False,35,Qμ=-0.113 Rμ=-0.108 Qrng=0.838; buffer=175,2025-08-25T06:15:54
1104,107,update,0.13807277381420135,0.059541190043091774,-3.8105626106262207,-4.2036590576171875,False,35,Qμ=-0.138 Rμ=-0.115 Qrng=0.317; buffer=175,2025-08-25T06:15:55
1105,112,update,0.1377086490392685,0.059358423575758934,-3.951874256134033,-3.8744922637939454,False,35,Qμ=-0.135 Rμ=-0.104 Qrng=0.119; buffer=175,2025-08-25T06:15:56
1106,117,update,0.11999054998159409,0.025752227753400803,-4.010858058929443,-4.209084320068359,False,35,Qμ=-0.118 Rμ=-0.113 Qrng=0.409; buffer=175,2025-08-25T06:15:57
1107,122,update,0.12368213385343552,0.012131364550441504,-3.834132194519043,-3.7336833000183107,False,35,Qμ=-0.121 Rμ=-0.110 Qrng=0.636; buffer=175,2025-08-25T06:15:58
1108,127,update,0.1324964165687561,0.012511922512203455,-4.131040096282959,-3.9977415561676026,False,35,Qμ=-0.131 Rμ=-0.116 Qrng=0.772; buffer=175,2025-08-25T06:15:59
1109,132,update,0.12086348980665207,0.013354184571653605,-4.112722396850586,-4.196398639678955,False,35,Qμ=-0.122 Rμ=-0.132 Qrng=0.951; buffer=175,2025-08-25T06:16:00
1110,137,update,0.1285342127084732,0.023030845448374748,-4.505550861358643,-4.2439537525177,False,35,Qμ=-0.128 Rμ=-0.113 Qrng=0.590; buffer=175,2025-08-25T06:16:01
1111,142,update,0.1314976066350937,0.09612534195184708,-3.9157681465148926,-4.085934782028199,False,35,Qμ=-0.129 Rμ=-0.122 Qrng=0.453; buffer=175,2025-08-25T06:16:02
1112,147,update,0.14832378923892975,0.025988074950873852,-4.063271999359131,-4.113209438323975,False,35,Qμ=-0.149 Rμ=-0.114 Qrng=0.528; buffer=175,2025-08-25T06:16:03
1113,152,update,0.14096055924892426,0.04175589978694916,-4.138619899749756,-4.19210376739502,False,35,Qμ=-0.144 Rμ=-0.111 Qrng=0.802; buffer=175,2025-08-25T06:16:04
1114,58,update,0.12976066768169403,0.10342878848314285,-0.5882092118263245,-0.49156405255198476,False,35,Qμ=-0.139 Rμ=0.024 Qrng=0.347; buffer=175,2025-08-25T06:16:24
1115,63,update,0.13645268976688385,0.019144575111567974,-0.1580529808998108,-0.313193379342556,False,35,Qμ=-0.143 Rμ=-0.025 Qrng=0.862; buffer=175,2025-08-25T06:16:31
1116,68,update,0.11429155617952347,0.08723174035549164,-1.4238691329956055,-0.9533914744853973,False,35,Qμ=-0.122 Rμ=-0.003 Qrng=0.284; buffer=175,2025-08-25T06:16:39
1117,73,update,0.11617240309715271,0.5264462381601334,-2.3076179027557373,-1.9554750680923463,False,35,Qμ=-0.125 Rμ=-0.054 Qrng=0.780; buffer=175,2025-08-25T06:16:46
1118,78,update,0.09448929876089096,0.0988684743642807,-3.169321060180664,-2.810782289505005,False,35,Qμ=-0.104 Rμ=-0.074 Qrng=0.521; buffer=175,2025-08-25T06:16:48
1119,83,update,0.1044580265879631,0.04534319229424,-3.955944776535034,-3.6260037422180176,False,35,Qμ=-0.107 Rμ=-0.095 Qrng=0.236; buffer=175,2025-08-25T06:16:49
1120,88,update,0.09139931201934814,0.04174492508172989,-4.153799057006836,-4.103840446472168,False,35,Qμ=-0.090 Rμ=-0.123 Qrng=0.238; buffer=175,2025-08-25T06:16:50
1121,93,update,0.09470418840646744,0.07904033362865448,-4.209824562072754,-4.113696193695068,False,35,Qμ=-0.095 Rμ=-0.131 Qrng=0.828; buffer=175,2025-08-25T06:16:51
1122,98,update,0.10647990554571152,0.19398616254329681,-4.13743257522583,-4.170883560180664,False,35,Qμ=-0.103 Rμ=-0.132 Qrng=0.608; buffer=175,2025-08-25T06:16:52
1123,103,update,0.09780905395746231,0.1788662150502205,-4.257383823394775,-4.420967674255371,False,35,Qμ=-0.094 Rμ=-0.118 Qrng=0.828; buffer=175,2025-08-25T06:16:53
1124,108,update,0.09918168932199478,0.10317733138799667,-4.618340969085693,-4.5115478515625,False,35,Qμ=-0.097 Rμ=-0.128 Qrng=0.468; buffer=175,2025-08-25T06:16:54
1125,113,update,0.08997523784637451,0.07318087667226791,-4.368975639343262,-4.334617805480957,False,35,Qμ=-0.084 Rμ=-0.118 Qrng=0.615; buffer=175,2025-08-25T06:16:55
1126,118,update,0.1048765555024147,0.09464273974299431,-4.45749044418335,-4.36129150390625,False,35,Qμ=-0.103 Rμ=-0.132 Qrng=1.191; buffer=175,2025-08-25T06:16:56
1127,123,update,0.1092904806137085,0.08428002148866653,-4.293269634246826,-4.380700874328613,False,35,Qμ=-0.107 Rμ=-0.114 Qrng=0.659; buffer=175,2025-08-25T06:16:57
1128,128,update,0.10955057293176651,0.24446015805006027,-4.393267631530762,-4.419720554351807,False,35,Qμ=-0.105 Rμ=-0.120 Qrng=0.671; buffer=175,2025-08-25T06:16:58
1129,133,update,0.13219518959522247,0.00657565938308835,-4.293949604034424,-4.303276824951172,False,35,Qμ=-0.129 Rμ=-0.116 Qrng=0.780; buffer=175,2025-08-25T06:16:59
1130,138,update,0.11585196107625961,0.04556963965296745,-4.138275146484375,-4.109258460998535,False,35,Qμ=-0.114 Rμ=-0.112 Qrng=0.525; buffer=175,2025-08-25T06:17:00
1131,143,update,0.12099654227495193,0.10926513001322746,-4.203970432281494,-4.154976940155029,False,35,Qμ=-0.119 Rμ=-0.114 Qrng=0.123; buffer=175,2025-08-25T06:17:01
1132,148,update,0.12518614530563354,0.08202984184026718,-4.200427055358887,-4.137124061584473,False,35,Qμ=-0.123 Rμ=-0.105 Qrng=0.717; buffer=175,2025-08-25T06:17:02
1133,153,update,0.12510840594768524,0.22671549767255783,-4.374006271362305,-4.269600296020508,False,35,Qμ=-0.122 Rμ=-0.120 Qrng=0.380; buffer=175,2025-08-25T06:17:03
1134,59,update,0.13658548891544342,0.18730713427066803,0.3953007161617279,0.1262929081916809,False,35,Qμ=-0.138 Rμ=-0.036 Qrng=0.764; buffer=175,2025-08-25T06:18:13
1135,64,update,0.13240735232830048,0.07715033739805222,0.525959849357605,0.4513134568929672,False,35,Qμ=-0.142 Rμ=0.027 Qrng=0.475; buffer=175,2025-08-25T06:18:14
1136,69,update,0.11670223623514175,0.19868014007806778,0.9330329895019531,0.7966487288475037,False,35,Qμ=-0.122 Rμ=0.042 Qrng=0.998; buffer=175,2025-08-25T06:18:15
1137,74,update,0.11124204844236374,0.09756478294730186,1.2054747343063354,1.0539586782455443,False,35,Qμ=-0.117 Rμ=0.037 Qrng=1.011; buffer=175,2025-08-25T06:18:16
1138,79,update,0.09379684180021286,0.15039252489805222,0.9816376566886902,1.106153380870819,False,35,Qμ=-0.114 Rμ=0.044 Qrng=0.762; buffer=175,2025-08-25T06:18:17
1139,84,update,0.07638417929410934,0.11046607047319412,-1.6902003288269043,-0.09358848333358764,False,35,Qμ=-0.092 Rμ=0.040 Qrng=0.554; buffer=175,2025-08-25T06:18:19
1140,89,update,0.06256620585918427,0.2834765315055847,-2.210014820098877,-1.860646939277649,False,35,Qμ=-0.081 Rμ=-0.024 Qrng=1.084; buffer=175,2025-08-25T06:18:20
1141,94,update,0.06081835553050041,0.0036682425998151302,-1.9444564580917358,-2.0774256706237795,False,35,Qμ=-0.076 Rμ=-0.026 Qrng=0.288; buffer=175,2025-08-25T06:18:21
1142,99,update,0.025007078424096107,0.07318130508065224,-1.30878484249115,-1.4102920532226562,False,35,Qμ=-0.036 Rμ=-0.052 Qrng=0.585; buffer=175,2025-08-25T06:18:22
1143,104,update,0.02325153350830078,0.024472077377140522,-1.0092648267745972,-1.099475622177124,False,35,Qμ=-0.029 Rμ=-0.080 Qrng=1.267; buffer=175,2025-08-25T06:18:23
1144,109,update,0.040516193956136703,0.20276153087615967,-0.8266454339027405,-0.8911521553993225,False,35,Qμ=-0.051 Rμ=0.004 Qrng=0.375; buffer=175,2025-08-25T06:18:25
1145,114,update,0.02612239122390747,0.022032305598258972,-0.21654826402664185,-0.3289239138364792,False,35,Qμ=-0.029 Rμ=-0.001 Qrng=0.662; buffer=175,2025-08-25T06:18:26
1146,119,update,0.012032628059387207,0.03726750239729881,-1.2519654035568237,-0.9159946620464325,False,35,Qμ=-0.012 Rμ=-0.013 Qrng=0.361; buffer=175,2025-08-25T06:18:27
1147,124,update,0.018822429701685905,0.1304599642753601,-2.1326041221618652,-1.8000005722045898,False,35,Qμ=-0.021 Rμ=-0.064 Qrng=1.178; buffer=175,2025-08-25T06:18:28
1148,129,update,0.04063951596617699,0.36107274889945984,-2.8733108043670654,-2.6872018814086913,False,35,Qμ=-0.032 Rμ=-0.055 Qrng=0.564; buffer=175,2025-08-25T06:18:29
1149,134,update,0.026516154408454895,0.09602991491556168,-3.081533432006836,-2.9128495693206786,False,35,Qμ=-0.018 Rμ=-0.124 Qrng=0.652; buffer=175,2025-08-25T06:18:30
1150,139,update,0.06351504474878311,0.03610173426568508,-3.384995222091675,-3.160624361038208,False,35,Qμ=-0.057 Rμ=-0.078 Qrng=0.086; buffer=175,2025-08-25T06:18:31
1151,144,update,0.04282246530056,0.0638867486268282,-3.8245248794555664,-3.7765783786773683,False,35,Qμ=-0.034 Rμ=-0.121 Qrng=0.591; buffer=175,2025-08-25T06:18:32
1152,149,update,0.05378730222582817,0.03179847914725542,-3.8381357192993164,-3.733700132369995,False,35,Qμ=-0.045 Rμ=-0.096 Qrng=0.392; buffer=175,2025-08-25T06:18:33
1153,154,update,0.05616483464837074,0.07643162086606026,-4.07811975479126,-3.9068510055541994,False,35,Qμ=-0.047 Rμ=-0.110 Qrng=0.484; buffer=175,2025-08-25T06:18:34
1154,159,update,0.06451686471700668,0.07196249812841415,-3.5511605739593506,-3.9960355281829836,False,35,Qμ=-0.055 Rμ=-0.103 Qrng=0.920; buffer=175,2025-08-25T06:18:35
1155,164,update,0.09310420602560043,0.053796106949448586,-3.843937397003174,-3.7178770542144775,False,35,Qμ=-0.081 Rμ=-0.134 Qrng=0.703; buffer=175,2025-08-25T06:18:37
1156,169,update,0.08208733797073364,0.10898444801568985,-3.9942362308502197,-3.9620640754699705,False,35,Qμ=-0.072 Rμ=-0.114 Qrng=0.729; buffer=175,2025-08-25T06:18:38
1157,174,update,0.10382741689682007,0.012324980925768614,-3.927757501602173,-3.9524928092956544,False,35,Qμ=-0.094 Rμ=-0.097 Qrng=0.647; buffer=175,2025-08-25T06:18:39
1158,179,update,0.14091423153877258,0.026935432106256485,-3.8200087547302246,-4.082611179351806,False,35,Qμ=-0.130 Rμ=-0.131 Qrng=0.902; buffer=175,2025-08-25T06:18:40
1159,184,update,0.12178776413202286,0.00562927545979619,-3.9932873249053955,-3.7738370418548586,False,35,Qμ=-0.114 Rμ=-0.089 Qrng=0.869; buffer=175,2025-08-25T06:18:40
1160,189,update,0.11873135715723038,0.07465968281030655,-3.6761159896850586,-3.839799499511719,False,35,Qμ=-0.114 Rμ=-0.101 Qrng=0.150; buffer=175,2025-08-25T06:18:41
1161,194,update,0.13787944614887238,0.003283488331362605,-3.838114023208618,-3.818443775177002,False,35,Qμ=-0.133 Rμ=-0.126 Qrng=1.139; buffer=175,2025-08-25T06:18:42
1162,199,update,0.14417262375354767,0.0028224438428878784,-3.4076313972473145,-3.472021722793579,False,35,Qμ=-0.141 Rμ=-0.112 Qrng=1.357; buffer=175,2025-08-25T06:18:43
1163,204,update,0.14155924320220947,0.029378240928053856,-3.8493475914001465,-3.710152101516724,False,35,Qμ=-0.139 Rμ=-0.100 Qrng=0.365; buffer=175,2025-08-25T06:18:44
1164,209,update,0.14601431787014008,0.2344643548130989,-3.830672264099121,-3.8567075729370117,False,35,Qμ=-0.144 Rμ=-0.122 Qrng=0.776; buffer=175,2025-08-25T06:18:45
1165,214,update,0.10843044519424438,0.0017046905122697353,-3.746903896331787,-3.8783632278442384,False,35,Qμ=-0.109 Rμ=-0.100 Qrng=0.411; buffer=175,2025-08-25T06:18:46
1166,219,update,0.14485013484954834,0.0353988241404295,-3.7645232677459717,-3.719678020477295,False,35,Qμ=-0.146 Rμ=-0.130 Qrng=0.862; buffer=175,2025-08-25T06:18:47
1167,224,update,0.13849389553070068,0.176305890083313,-3.866945266723633,-3.943558406829834,False,35,Qμ=-0.139 Rμ=-0.101 Qrng=0.234; buffer=175,2025-08-25T06:18:48
1168,229,update,0.11757480353116989,0.10110936686396599,-3.6804637908935547,-3.8315945625305177,False,35,Qμ=-0.120 Rμ=-0.104 Qrng=0.699; buffer=175,2025-08-25T06:18:49
1169,234,update,0.12018295377492905,0.05093580484390259,-3.814791440963745,-3.8424427986145018,False,35,Qμ=-0.124 Rμ=-0.122 Qrng=1.003; buffer=175,2025-08-25T06:18:50
1170,239,update,0.14101003110408783,0.0022258994868025184,-3.705141067504883,-3.7542962551116945,False,35,Qμ=-0.143 Rμ=-0.099 Qrng=0.239; buffer=175,2025-08-25T06:18:51
1171,244,update,0.13404971361160278,0.0311351390555501,-3.392270088195801,-3.5324190616607667,False,35,Qμ=-0.138 Rμ=-0.084 Qrng=0.314; buffer=175,2025-08-25T06:18:52
1172,249,update,0.12021695822477341,0.04492904432117939,-3.521960973739624,-3.498748779296875,False,35,Qμ=-0.119 Rμ=-0.109 Qrng=0.860; buffer=175,2025-08-25T06:18:53
1173,254,update,0.12270446866750717,0.2048148661851883,-3.64923357963562,-3.5570876121521,False,35,Qμ=-0.124 Rμ=-0.090 Qrng=0.305; buffer=175,2025-08-25T06:18:54
1174,60,update,0.11256926506757736,0.041031938046216965,-0.11999794840812683,-0.04374638479202986,False,35,Qμ=-0.118 Rμ=-0.014 Qrng=1.165; buffer=175,2025-08-25T06:19:05
1175,65,update,0.10208434611558914,0.02292227651923895,-1.1335798501968384,-0.7330616056919098,False,35,Qμ=-0.110 Rμ=-0.019 Qrng=0.381; buffer=175,2025-08-25T06:19:06
1176,70,update,0.10216061025857925,0.20271870493888855,-1.945343017578125,-1.6404406785964967,False,35,Qμ=-0.110 Rμ=-0.035 Qrng=0.573; buffer=175,2025-08-25T06:19:07
1177,75,update,0.0923101082444191,0.07851752638816833,-2.7414026260375977,-2.387947845458984,False,35,Qμ=-0.097 Rμ=-0.088 Qrng=0.785; buffer=175,2025-08-25T06:19:09
1178,80,update,0.08705031871795654,0.0325589869171381,-3.572524309158325,-3.267536687850952,False,35,Qμ=-0.092 Rμ=-0.108 Qrng=1.129; buffer=175,2025-08-25T06:19:10
1179,85,update,0.0843772366642952,0.04884636588394642,-3.7431395053863525,-3.7907981872558594,False,35,Qμ=-0.086 Rμ=-0.118 Qrng=1.185; buffer=175,2025-08-25T06:19:11
1180,90,update,0.09130195528268814,0.006593105616047978,-3.582068920135498,-3.849364757537842,False,35,Qμ=-0.092 Rμ=-0.116 Qrng=1.093; buffer=175,2025-08-25T06:19:12
1181,95,update,0.09519180655479431,0.008611294906586409,-3.9137961864471436,-3.7852850914001466,False,35,Qμ=-0.095 Rμ=-0.092 Qrng=0.432; buffer=175,2025-08-25T06:19:13
1182,100,update,0.08413992077112198,0.1871713399887085,-3.359508514404297,-3.653721046447754,False,35,Qμ=-0.082 Rμ=-0.111 Qrng=0.425; buffer=175,2025-08-25T06:19:14
1183,105,update,0.08870219439268112,0.0261862650513649,-3.6166296005249023,-3.669120264053345,False,35,Qμ=-0.084 Rμ=-0.119 Qrng=1.133; buffer=175,2025-08-25T06:19:15
1184,110,update,0.11196035146713257,0.01890985295176506,-3.7923061847686768,-3.6628435611724854,False,35,Qμ=-0.108 Rμ=-0.111 Qrng=1.388; buffer=175,2025-08-25T06:19:16
1185,115,update,0.10904145985841751,0.44453518092632294,-3.8414883613586426,-3.5474310874938966,False,35,Qμ=-0.101 Rμ=-0.124 Qrng=0.960; buffer=175,2025-08-25T06:19:17
1186,120,update,0.1044321283698082,0.003303370554931462,-3.5574798583984375,-3.7777672290802,False,35,Qμ=-0.098 Rμ=-0.101 Qrng=0.935; buffer=175,2025-08-25T06:19:18
1187,125,update,0.12929046154022217,0.13425437361001968,-4.084103107452393,-3.86764178276062,False,35,Qμ=-0.123 Rμ=-0.102 Qrng=0.256; buffer=175,2025-08-25T06:19:19
1188,130,update,0.12302995473146439,0.3091145306825638,-3.9054577350616455,-3.997999906539917,False,35,Qμ=-0.110 Rμ=-0.139 Qrng=0.290; buffer=175,2025-08-25T06:19:20
1189,135,update,0.14331462979316711,0.11947852000594139,-3.5698561668395996,-3.695414352416992,False,35,Qμ=-0.136 Rμ=-0.088 Qrng=0.288; buffer=175,2025-08-25T06:19:21
1190,140,update,0.1478210836648941,0.1331528127193451,-3.641403913497925,-3.6298851490020754,False,35,Qμ=-0.142 Rμ=-0.094 Qrng=0.602; buffer=175,2025-08-25T06:19:22
1191,145,update,0.14178699254989624,0.06671272404491901,-3.7746548652648926,-3.7903288841247558,False,35,Qμ=-0.140 Rμ=-0.106 Qrng=0.702; buffer=175,2025-08-25T06:19:23
1192,150,update,0.1425771862268448,0.011327057145535946,-3.705120325088501,-3.72423939704895,False,35,Qμ=-0.141 Rμ=-0.116 Qrng=1.196; buffer=175,2025-08-25T06:19:24
1193,155,update,0.15327079594135284,0.027863221243023872,-4.097299098968506,-3.8657264709472656,False,35,Qμ=-0.150 Rμ=-0.101 Qrng=0.630; buffer=175,2025-08-25T06:19:25
1194,160,update,0.16311515867710114,0.25310134142637253,-3.747236490249634,-3.864396810531616,False,35,Qμ=-0.161 Rμ=-0.110 Qrng=1.468; buffer=175,2025-08-25T06:19:26
1195,165,update,0.13594581186771393,0.07697302848100662,-4.057337284088135,-4.073367309570313,False,35,Qμ=-0.135 Rμ=-0.110 Qrng=0.713; buffer=175,2025-08-25T06:19:27
1196,170,update,0.1618807315826416,0.016710537485778332,-3.65202260017395,-3.7887720584869387,False,35,Qμ=-0.162 Rμ=-0.147 Qrng=0.595; buffer=175,2025-08-25T06:19:28
1197,175,update,0.17246566712856293,0.0022804151521995664,-3.5325558185577393,-3.3814385414123533,False,35,Qμ=-0.174 Rμ=-0.112 Qrng=0.564; buffer=175,2025-08-25T06:19:29
1198,180,update,0.13948729634284973,0.1730753481388092,-4.188937664031982,-4.045354413986206,False,35,Qμ=-0.139 Rμ=-0.108 Qrng=0.437; buffer=175,2025-08-25T06:19:30
1199,185,update,0.1491975039243698,0.033903361298143864,-3.9940576553344727,-3.9815736770629884,False,35,Qμ=-0.143 Rμ=-0.111 Qrng=0.697; buffer=175,2025-08-25T06:19:31
1200,190,update,0.1561284214258194,0.11947350949048996,-3.870070695877075,-4.023003816604614,False,35,Qμ=-0.155 Rμ=-0.125 Qrng=0.720; buffer=175,2025-08-25T06:19:32
1201,195,update,0.14555145800113678,0.058697668835520744,-3.569868803024292,-3.775415277481079,False,35,Qμ=-0.145 Rμ=-0.089 Qrng=0.721; buffer=175,2025-08-25T06:19:33
1202,200,update,0.14682352542877197,0.03612649254500866,-4.063290119171143,-3.8600428104400635,False,35,Qμ=-0.146 Rμ=-0.097 Qrng=1.095; buffer=175,2025-08-25T06:19:34
1203,205,update,0.15427632629871368,0.03191672172397375,-4.003166675567627,-4.154648876190185,False,35,Qμ=-0.155 Rμ=-0.111 Qrng=0.536; buffer=175,2025-08-25T06:19:35
1204,210,update,0.15904825925827026,0.036675866693258286,-4.136012077331543,-4.243240547180176,False,35,Qμ=-0.160 Rμ=-0.109 Qrng=0.724; buffer=175,2025-08-25T06:19:36
1205,215,update,0.14084084331989288,0.005704097915440798,-3.9365248680114746,-4.041677045822143,False,35,Qμ=-0.144 Rμ=-0.105 Qrng=0.601; buffer=175,2025-08-25T06:19:37
1206,220,update,0.15523968636989594,0.08997225016355515,-4.266742706298828,-4.165793466567993,False,35,Qμ=-0.157 Rμ=-0.117 Qrng=0.234; buffer=175,2025-08-25T06:19:38
1207,225,update,0.16755199432373047,0.09418503567576408,-4.301602363586426,-4.302250957489013,False,35,Qμ=-0.171 Rμ=-0.120 Qrng=0.279; buffer=175,2025-08-25T06:19:39
1208,230,update,0.162630096077919,0.04359978437423706,-4.16885232925415,-4.1568700790405275,False,35,Qμ=-0.163 Rμ=-0.114 Qrng=0.091; buffer=175,2025-08-25T06:19:40
1209,235,update,0.15007661283016205,0.050359345972537994,-4.210197925567627,-4.2424849510192875,False,35,Qμ=-0.153 Rμ=-0.148 Qrng=0.214; buffer=175,2025-08-25T06:19:42
1210,240,update,0.13562344014644623,0.01808502897620201,-4.029690265655518,-3.965563917160034,False,35,Qμ=-0.139 Rμ=-0.123 Qrng=0.757; buffer=175,2025-08-25T06:19:43
1211,245,update,0.16001708805561066,0.046137742698192596,-4.196710586547852,-4.072004508972168,False,35,Qμ=-0.162 Rμ=-0.129 Qrng=0.920; buffer=175,2025-08-25T06:19:44
1212,250,update,0.13631674647331238,0.0312575725838542,-4.356672286987305,-4.298076152801514,False,35,Qμ=-0.142 Rμ=-0.137 Qrng=0.543; buffer=175,2025-08-25T06:19:45
1213,255,update,0.11617422103881836,0.007604370126500726,-4.286876201629639,-4.2252425193786625,False,35,Qμ=-0.120 Rμ=-0.106 Qrng=0.546; buffer=175,2025-08-25T06:19:46
